Postal Code,Place Name,Taluka/Tehsil,District,State,Taluka Code,District Code,State Code,Country Code,Latitude,Longitude,Accuracy
587125,Chinnapur,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0085,76.1293,4
587125,Kodihal,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0951,76.3037,4
587125,Ilkal,Hungund,Bagalkot,Karnataka,,556,19,IN,15.9592,76.1135,4
587125,Karadi,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587125,Chikkadapur,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0326,76.2099,3
587125,Balkundi,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0326,76.2099,3
587125,Ilkal Gandhi Chowk.,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0326,76.2099,3
587125,Jalkamaladinni,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0326,76.2099,3
587125,Amarawadgi,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0326,76.2099,3
587125,Budihal S.K.,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0326,76.2099,3
587125,Banakanadoni,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0326,76.2099,3
587125,Kadiwal,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0326,76.2099,3
587125,Kamblihal,Hungund,Bagalkot,Karnataka,,556,19,IN,16.0676,76.293,4
587154,Kandgal,Hungund,Bagalkot,Karnataka,,556,19,IN,15.9564,76.2723,4
587154,Hirekodagali,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587154,Herur,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,4
587154,Ilkal  Alampurpet,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587154,Jammaldinni,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587154,Gorbal,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587154,Moratageri,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587154,Hireotageri,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587154,Hiresingangutti,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587154,Tumba,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587156,Shirur,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,4
587202,Murdi,Hungund,Bagalkot,Karnataka,,556,19,IN,15.8676,75.9511,4
587202,Wadageri,Hungund,Bagalkot,Karnataka,,556,19,IN,15.9152,75.9115,3
587202,Ilal,Hungund,Bagalkot,Karnataka,,556,19,IN,15.9152,75.9115,3
587202,Bhimangad,Hungund,Bagalkot,Karnataka,,556,19,IN,15.9388,75.8693,4
587207,Katagur,Hungund,Bagalkot,Karnataka,,556,19,IN,16.2566,76.0574,4
587115,Bevur (Bagalkot),Hungund Taluk,Bagalkot,Karnataka,,556,19,IN,16.2079,75.891,4
586125,Bolachikkalki (JKD),Jamakhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
586125,Bidari (Jkd),Jamakhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587119,Kadapatti,Jamkandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
586113,Chikkalki,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587119,Shiraguppi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587119,Muttur,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,4
587119,Madarkhandi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587119,Hunnur,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587119,Kankanwadi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587119,Kalahalli,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,4
587119,Maigur,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587119,Kadakol,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,4
587119,Tubachi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587119,Shurpali,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587119,Albal,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587121,Konnur (Bagalkot),Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.0936,76.18,4
587121,Mareguddi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2685,75.6791,3
587121,Budni,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2685,75.6791,3
587121,Gani,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2685,75.6791,3
587301,Hulyal,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587301,Hunshikatti,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,4
587301,Siddapur,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,4
587301,Chingundi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587301,Naganur,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,4
587301,Algur,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,4
587301,Jamkhandi Girishanagar,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,15.9978,75.5946,3
587301,Todalbagi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,15.9978,75.5946,3
587301,Jamkhandi  Chavadi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,15.9978,75.5946,3
587301,Jamkhandi  B.S.R.,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,15.9978,75.5946,3
587301,Chikpadasalagi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,15.9978,75.5946,3
587301,Linganur,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,15.9978,75.5946,3
587301,Kavatagi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,15.9978,75.5946,3
587301,Kunchanur,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,15.9978,75.5946,3
587301,Kumbarhal,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,15.9978,75.5946,3
587301,Jamkhandi H.O,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,15.9978,75.5946,3
587311,Asangi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.4976,75.1273,4
587311,Navalagi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587311,Jagadal,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587311,Yallatti,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587311,Banahatti,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,4
587311,Banahatti Somaarpeth,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
587311,Kulahalli,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,4
587312,Chimmad,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.363,75.0938,3
587314,Hosur,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,15.8782,75.8004,4
587314,Rabkavi Town,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.1636,75.7392,3
587314,Rabkavi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.4757,75.1106,4
587314,Rampur,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,4
587315,Hanagandi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.5204,75.0649,3
587315,Halingali,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.5204,75.0649,3
587315,Terdal  Bazar,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.5204,75.0649,3
587315,Sasalatti,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.5204,75.0649,3
587315,Golbhavi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.5204,75.0649,3
587315,Tamadaddi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.5471,75.0831,4
587315,Terdal,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.4938,75.0467,4
587330,Kalbilagi,Jamkhandi,Bagalkot,Karnataka,,556,19,IN,16.2205,75.6254,3
